video_id,chunk_id,text,subject
11,11_5,to change your policy oh yes please click ive changed the policy the incident have come down because everybodys happier because now the policy match reality and thats an evolution i think that is going to be very exciting in 2025 it amazing how many time even human being are like oh if so and so had spoken to so and so we wouldnt be in this predicament precisely and so do you see obviously the example youve just given were very much password reset and thing like that but i mean im thinking of these thing that always come up in our local area there a lot of road work around where we are because theyve just dug up the road for one water pipe and then the following week theyre digging up the road for electricity imagine if they spoke to each other do you see those kind of application like if an organisation sort of had that you know one bot thats looking after the water pipe maintenance infrastructure and the other bot thats looking after the electricity infrastructure oh well just dig,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_6,thats looking after the water pipe maintenance infrastructure and the other bot thats looking after the electricity infrastructure oh well just dig it up once wouldnt that be cool yeah so thats a great example of it on a business to business environment yes because when youre running a business and you think about all the thing you do you repeat too many thing time and time again oh were running an enablement session for team abc and next week were running an enablement session for team abc well why dont we do one enablement session for team abc and actually do it once and do it properly so there are lot of business to business example of where the technology can help with the bot to bot conversation the agentic conversation to simplify and make the process run smoother okay i mean ive seen example of well ive seen example of organization whose expense management process where they have different technology take people three or four hour to log an expense claim even today right now,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_7,whose expense management process where they have different technology take people three or four hour to log an expense claim even today right now with agentic technology you can remove all of the unnecessary out of that and simplify and streamline just a one example right and there load of area if youre running a business you know where the pocket are probably not when youre sitting in the csuite but i guarantee you the people who are doing the doing know where those issue are and by freeing them up and allowing the agentic technology to then help them iterate you can really make some fundamental change and were all looking for productivity gain weve been looking for those ever since you know cain wrote that paper and then many year ago nearly over 100 year ago weve been elusive productivity gain and i think finally were able to unlock a lot of those for everybody well thats fascinating and finally youve actually managed to explain it in a way that i get hopefully i listen is going to,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_8,lot of those for everybody well thats fascinating and finally youve actually managed to explain it in a way that i get hopefully i listen is going to understand i think thats fascinating and it not that complicated honestly we put this gloss over the fund of this technology sometimes just to create this allure that were unique and special technology is actually quite straightforward if you just take the time to learn it so obviously youre speaking to a number of organisation around europe around the globe other than agentic ai being big next year are there any sort of other common similarity and trend and thing that you see coming up yeah no i think one of the fascinating thing wa in 2023 2023 2024 end of 2023 beginning of 2024 we saw a lot of the hype a lot of oh we all need ai we all need ai woo and then we got into this cycle of taking the technology and trying to find the problem and that created a lot of frustration and a lot of er why is it not delivering and i think were coming,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_9,the technology and trying to find the problem and that created a lot of frustration and a lot of er why is it not delivering and i think were coming to that point where organisation are going to hang on a minute let use this let deploy this technology in the way weve always done it let look for the use case look for the roi build the fundamental and let build this a a business case and we saw during that period a well this kind of er outburst of were going to build our own language model right and everybodys suddenly going actually thats probably not such a good idea in my 30 year of technology build ha never actually been the most cost effective way to do it versus the commercial technology that are available for lot of reason and so what a we go into 2025 i am very excited about agentics im very excited about this knowledge graph concept and the ability for u to personalise experience across the organisation for everybody but also im very bored by the fact that a lot of the,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_10,concept and the ability for u to personalise experience across the organisation for everybody but also im very bored by the fact that a lot of the organisation have got their head straight on their strategy theyre thinking about their governance theyre thinking about the suite of technology theyre going to use theyve realised it not just one were very fortunate that in many most of those instance are unique offering put u a a core technology for doing that and i think theyre now starting to understand how to capitalise on this so we will achieve more in the long term than we could possibly believe even though were slightly frustrated in the short term with this technology and do you see any particular challenge that are still arising obviously have had to overcome the challenge of just the general excitement of ai what do i do with it any other challenge that you see sort of coming yeah the one that slightly keep me awake at night is the devolved responsibility where at the very,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_11,it any other challenge that you see sort of coming yeah the one that slightly keep me awake at night is the devolved responsibility where at the very beginning it wa the csuite garing yes yes yes yes let go let go and now theyre kind of oh well im done with that yet and theyve got to stick with this because this isnt a quick flick of switch and it done and this isnt a oh it a techie project to give it to the it team this ha to remain if you want to capitalise on the opportunity this ha to remain a a board level agenda item because it not just about what are we using the technology to do it about how were enabling our people how were controlling our data and our governance to make sure we keep the csuite out of jail that it not leaking off somewhere we dont want it to go accidentally so there a whole plethora of thing we need to do and then the opportunity for the csuite is well how can i rebuild my business if youre a ceo if you sat down with a clean piece of paper and said well how,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_12,the opportunity for the csuite is well how can i rebuild my business if youre a ceo if you sat down with a clean piece of paper and said well how would i build this business if henry ford hadnt set up the organisation structure when he did how would my business look this is the opportunity youve got to build the business how you would design it not how henry ford created the organisation structure all those year ago and i guess it moving away from just thinking about it oh it a digital transformation it a digital transformation it a business transformation with aspect like gni automation data a part of that transformation and you get that clear then that go on for year and year this is a longterm strategy of business transformation this is not just a onehit and im done oh i cant tell you the number of customer im talking to and this epiphany they have of what hang on so rather than u talking to you every six or nine month and seeing what youre doing we need to talk with you every,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_13,epiphany they have of what hang on so rather than u talking to you every six or nine month and seeing what youre doing we need to talk with you every three month we need to look at what youre releasing because the product is coming out so fast and we need to say within 90 day what are we deploying in the next 90 day with one eye on what youre delivering in the next the following 90 day or with roi so that were in this constant virtuous cycle of being agile in how we adopt the technology a opposed to right well this year i think were going to use a b and c right it a 90day cycle youve got to be in to really capitalise and move a quick a the technology is i think a key point you just said is how we use a technology and you mentioned in a previous episode about digital skill thats going to be a big thing a well next year and it not just about hiring a many prompt engineer a you can possibly find this is about training people to be able to augment their role by having that understanding,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_14,hiring a many prompt engineer a you can possibly find this is about training people to be able to augment their role by having that understanding that critical thinking and analysis of what ai is serving them not necessarily needing the programming skill and i think thats something were going to see massively next year is that kind of understanding of what are the digital skill that my employee need and how can i provide that to them yeah and we saw this so many year ago there wa and it still ongoing this concept of a citizen developer right and it wa this battle between it and business where it saying citizen developer bad business saying citizen developer good because business want flexibility it want control of the data and i think in most organisation weve got to a happy balance between that if you get it right you can protect the data and give the citizen the freedom and flexibility and actually enhance the developer community for it without formal trained developer now exactly,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_15,and give the citizen the freedom and flexibility and actually enhance the developer community for it without formal trained developer now exactly the same a true with ai in my view in that we want our employee to be conversant to be comfortable to be competent in using the technology but what we dont want them to do is go off and do dumb thing and thats where i think a an organisation you have to say well what level of knowledge do i want to skill people up to yes im going to have llm engineer and im going to have machine learning engineer and phd scientist in my it group brilliant you need them but equally ive got an army of thousand of people who if i teach them to use the technology how the right way i can unleash huge amount of potential huge amount of potential but also using those people to help educate so looking at it from a bottom up a well it all well and good a being yes it a sea level a sea suite level strategy but the daytoday user of it they can source and find those,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_16,up a well it all well and good a being yes it a sea level a sea suite level strategy but the daytoday user of it they can source and find those process that need automated they can find those use case to share up and say do you know what this actually could save me this amount of my time imagine if we scaled it across the entire business yeah no and thats where i think when youre running you know to my mind i mean many year ive been doing digital transformation it climb one of the thing i talk about is whats your ideation strategy right because ideation doesnt come from one person or from a boardroom or from it the best ideation come from the people who are doing the challenge and solving the task the people on the front line so how do you bring them into your ideation how do you not have the suggestion box that get emptied into the waste basket once a quarter how do you have a process of ideation that embrace them when they see change happening driven by their idea and their,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_17,the waste basket once a quarter how do you have a process of ideation that embrace them when they see change happening driven by their idea and their understanding of the technology then your ideation come within the business then youre really changing the business how it need to change steered by the executive clearly because you dont want to go off course but thats how you really capitalize on the power of the people that youve got free their brain up take away the man done a mundane and routine take away the thing they dont need to be doing these ultraprocess task right we talk about ultraprocess food take away the ultraprocess task give nourishmentrich opportunity to work on and youll see them thrive and so important thats my last question and it something thats come up in the podcast is this multigenerational workforce so this is not just about giving it to your younger generation coming in to say oh i can just ai that i can build an app for that weve got multigenerational,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_18,is not just about giving it to your younger generation coming in to say oh i can just ai that i can build an app for that weve got multigenerational workforce weve got people living a lot longer and they can provide just a much of the idea and the input into this a anybody in any teenager there so much value for everybody here because if im new into the workforce how do i become skilled it used to be i sit next to somebody i listen to them i ask some question and eventually im and we talk about ramp time right fast you can get somebody to ramp to value we can ramp people very very very quickly with this technology we can make the average performer a good a the best performer by sharing the knowledge of the best performer with the average performer right so you can transform that and me a an older worker in the workforce shall we say somebody been doing u a long time im so excited because i can see the opportunity for me to influence what we do a a company internally not just what i do,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_19,been doing u a long time im so excited because i can see the opportunity for me to influence what we do a a company internally not just what i do for the company but how the company work and i think it really opportune for everybody to get on top of this give you a personal example my wife is an artist she is a power user of gpt and perplexity right which i would never have said six month ago she doesnt use a browser anymore she us this technology and shes not a formally trained in technology at all but thats the opportunity if you get this right people embracing it and she say wow i can do this and oh ive done this today on it and it amazing so yes everybody can capitalize on it and dont be afraid of it have a go have a try and thats really really really important but we a business need to put the governance the control the process around to drive the innovation to make sure we protect ourselves and then you can unleash unleash the potential of your company and thats where i think,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_20,to drive the innovation to make sure we protect ourselves and then you can unleash unleash the potential of your company and thats where i think thats what really doe excite me well i think your excitement ha just come across and i hope all the listener can really feel your passion so going into next year and trying these thing out seeing these future trend coming i think it a fascinating time and thank you so much adam for joining u today absolutely pleasure thank you for having me im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
11,11_21,partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner im going to be a great partner,Maximising the Minutes on AI: Agentic AI and the Next Wave of Business Transformation
12,12_0,gerard really great to have you today im excited about this subject because were going to get a little bit deep and nerdy what is it my friend great question thanks for having me chad yes semantic search is a way of getting information to your end user we often hear in the field where are you using semantic search are you using semantic search the answer is we are using it were using it in now assist it a way to allow for fuzzier matching and getting information to end user this might be a great parlay to the second question how doe it work and maybe why doe it matter here it is how it work this is where we get nerdy this is where we start talking number so basically the way that it work is we have something called a semantic encoder these semantic encoders basically take word in this case in english and translate them into number people often call the thing that store semantic vector database because youre basically building out a vector for your content or your search query were,AI Search - ServiceNow {GenAI Inside Track} Now Assist for IT
12,12_1,often call the thing that store semantic vector database because youre basically building out a vector for your content or your search query were basically doing matching on the question thats being asked and the content that we have are trying to figure out how similar they are why matter is because we have a lot of customer that ask question that are very similar in meaning to specific type of information but do not exactly match from a keyword perspective so when you think of can i get access to outlook or can i request access to outlook you need to understand that get and request are very similar in meaning and provide that a a response there are some gap in that but we can talk about that a little bit later all right all right so with that in your experience because youve been doing this a lot with customer in the field what my success look like for our customer yeah in this case this idea of having a semantically similar content success look like our end customer not needing to,AI Search - ServiceNow {GenAI Inside Track} Now Assist for IT
12,12_2,look like for our customer yeah in this case this idea of having a semantically similar content success look like our end customer not needing to perform a lot of heavy lift on editing their knowledge base article or their catalog item and really having a more natural experience with the content without needing to do a lot of tuning and tweaking so what weve seen in the field is that when weve offered these semantic capability a part of now assist there is an uplift of roughly 5 on our recall scale which doesnt sound like a lot i know but it actually is when you consider you know the thousand upon thousand of request that customer get per day at 5 to your point 5 doesnt sound like a lot but this end up increasing exponentially so i got a final question by the way you mentioned gap so what is on the roadmap for this yeah the biggest issue you can say with semantic technology is that were using an encoder like i mentioned earlier there are some word that the encoder just doesnt know so,AI Search - ServiceNow {GenAI Inside Track} Now Assist for IT
12,12_3,you can say with semantic technology is that were using an encoder like i mentioned earlier there are some word that the encoder just doesnt know so it just make up a number for that term so you may have and it doe the same thing for acronym too so you may have business specific term or acronym are using and were basically going to match or have strange match on those so in the roadmap were combining our sort of legacy keyword approach which includes a lot of the synonym and business specific term or even company specific term that can be configured by customer and combining that with semantic technology so what end user will end up getting is the best of both world and a unified sort of representation of what that look like that is awesome we only have four minute and four question i know you want to get a little bit deeper we have an opportunity if there any question concern want to get a little bit deeper please reach out to gerard myself in community you will see the url at the,AI Search - ServiceNow {GenAI Inside Track} Now Assist for IT
12,12_4,opportunity if there any question concern want to get a little bit deeper please reach out to gerard myself in community you will see the url at the end of this and with that gerard i want to thank you for spending your time with me this wa awesome all right thanks deb,AI Search - ServiceNow {GenAI Inside Track} Now Assist for IT
13,13_0,hello everyone welcome to a kbdi podcast we are reviewing a new set of topic and you will see a lot of focus on agentic ai starting this year so a you probably know service now is very deep into the three pillar that come to work for the fabric that combine all data from different discourse all your infrastructure and other data source then we combine it into creating action with ai agent and then creating assisted and autonomous workflow so a service now unravels this whole space we will be bringing you with new topic around this today i have an expert in observability and denika shae join u from san francisco hi denika who are you hi im good who are you yeah good good so this is going to be one of the first topic in this space or first episode were going to talk about were going to zoom into the observability world and what doe the ai agent mean for that so with that before we actually dive in denika why dont you quickly introduce yourself hi yeah hey everyone i am danica i am a,Creating an agentic AI framework for observability
13,13_1,ai agent mean for that so with that before we actually dive in denika why dont you quickly introduce yourself hi yeah hey everyone i am danica i am a product director in the ai ops team and i lead a bunch of initiative within ai ops one of them is building ai agent thats awesome yes i thats a great plug actually this observability is a part of a broader ai ops solution a well so both ai ops and observability go ahead and end so were going to get into both of those thing a little bit more today and a lot more in the future so a we dive in denika why dont you start with actually telling your perspective or what you think when you think of a gent dig when you think of ai agent what come to you what your mind when you think about this space i think for me it mostly like from a pragmatic sense it the access to information so ai agent make access to information access to complicated information much easier for any persona right i think with the rise of ai and llm what the most powerful,Creating an agentic AI framework for observability
13,13_2,access to information access to complicated information much easier for any persona right i think with the rise of ai and llm what the most powerful thing about them is that you dont really need to be taking a class or taking a course or being in that data storage system to be able to get this information and understand it the ai agent with the right access and with the right power can get that for you and then also summarize it in a way that make the most sense because it can understand how to explain it to different type of persona so i think thats to me one of the most powerful but also pragmatic way to use ai yeah thats interesting of course it make if you look at our customer landscape it make a lot of sense because a lot of our customer come from this operation or service desk environment right so they have different l1 l2 l3 type of responsibility and depending on their level they will be dealing with information a you said in a very different way or different or different,Creating an agentic AI framework for observability
13,13_3,of responsibility and depending on their level they will be dealing with information a you said in a very different way or different or different complexity of information is getting to them so ai agent can help them decide for them or simplify them for you for them okay thats great so let get into a little bit of the world that we live in and that is it operation and tell u a little bit about how do these agent ai or ai agent will help specifically enhance this it operation role yeah of course so the ai agent that im building within itam are ai agent that collaborate autonomously with third party ai agent from best of breed observability platform and so the problem that were trying to solve is that when an it operator is trying to triage and investigate an alert they really need to understand very quickly what is the impact and severity of this alert and which team and subject matter expert can they pull in to start the investigation and the complexity is that the critical,Creating an agentic AI framework for observability
13,13_4,severity of this alert and which team and subject matter expert can they pull in to start the investigation and the complexity is that the critical information to answer these two question resides in information silo it resides within service now but it also most elusively it resides in third party observability tool and to make the problem worse these it operator they dont often have access to these tool and when they do the learning curve for these tool is very high right theyre not built for it operator with more limited technical knowledge and so with ai agent you can sort of like break the barrier of access first of all because these ai agent can automatically contact a lot of these best of breed tool and they can also simplify the information and present it in a way thats very operatorfriendly and so with access to the information understanding and context of the information they can very quickly understand impact and severity a well a get enough like nugget of knowledge to,Creating an agentic AI framework for observability
13,13_5,understanding and context of the information they can very quickly understand impact and severity a well a get enough like nugget of knowledge to start the investigation with the subject matter expert yeah so i mean this is great because a lot of time when we talking to customer they just dont have one two or three tool theyve had sometimes half a dozen or even sometimes it doesnt tool right and it open more environment when youre monitoring your apps your microservices you probably have open source tool so it just help them right because it becomes almost a manager of manager kind of approach for a lot of work thats what itom doe today we embrace like an open system open ecosystem of observability and monitoring vendor we already connect with them via event management they can now set they can send event and alert into itom and from there thats sort of the entry point for the it operator and our agentic approach is exactly the same right in the world of ai agent we want to be the,Creating an agentic AI framework for observability
13,13_6,there thats sort of the entry point for the it operator and our agentic approach is exactly the same right in the world of ai agent we want to be the manager of the manager of ai agent we want to be the agent of agent and we want to help the it operator connect all of these vendor and to be able to facilitate a collaboration amongst ai agent and it doesnt really matter how the other agent the other third party agent are built right i mean they could be using their own llm they could be using their own data structure what matter is the data that come to service now is that the right yeah exactly and i think also to add on to that the information that they provide is very harmonious with the information that we already have so we can take the information that they have based off of like triceps log and metric and combine that harmoniously with the information that we have within the cmdb and sort of like the workflow and post mortems and like previous incident and alert and we can marry,Creating an agentic AI framework for observability
13,13_7,the information that we have within the cmdb and sort of like the workflow and post mortems and like previous incident and alert and we can marry that together and give the operator sort of like the best suggestion on what the next step should be yeah there also this brings up a good topic you mentioned cmdb so cmdb is a great way for becoming a providing a system of record for a lot of enterprise today but even if you dont have a great cmdb today or youre still in the process of building a quality cmdb this approach can still work right i mean they dont have to be bound down to say that you know i need to get my cmdb like 70 to ready state exactly it pretty much decoupled yeah and i think i mentioned this very briefly in the beginning that whole data strategy the service now ha around work for data fabric and the rapridb which is kind of pretty advanced way of processing your data that also help because you know we are not bound to a specific data structure or a specific format it,Creating an agentic AI framework for observability
13,13_8,of pretty advanced way of processing your data that also help because you know we are not bound to a specific data structure or a specific format it could be able to format it could be done in a any way that we can ingest that information into service now so then we also call it a knowledge graph which is kind of another way of thinking about how the relationship are built so thats great let go a little bit into do you want to give u specific scenario you know you are working right now in the middle of this huge development and we will see that our development being released in the coming month but if you take a specific use case do you want to walk down a specific use case with what youre building with some of the other agent yeah and so yeah and i think it always help to anchor around a very concrete use case and so the one that you know we see a lot when we work with a lot of ecommerce company enterprise company is that for example the alert that come into itom will first be say on,Creating an agentic AI framework for observability
13,13_9,we see a lot when we work with a lot of ecommerce company enterprise company is that for example the alert that come into itom will first be say on a application service called the payment service and so it the operator job to sort of understand when they see this alert for the payment service say it like the sla for availability is breached right normally it should be 95 it now 94 and so the operator really in a world without ai agent they need to figure out whats the impact and severity of the alert and who to pull in to start the investigation and so with ai agent now the operator can open now assist and automatically we can detect that okay this alert is from vendor xyz but given we have an integration with them our ai agent will just autonomously reach out to their ai agent to say hey can you tell u more about the alert what other entity are you seeing being impacted do you have supporting metric to sort of like support that claim do you see any thing that might have caused that,Creating an agentic AI framework for observability
13,13_10,are you seeing being impacted do you have supporting metric to sort of like support that claim do you see any thing that might have caused that change recent deploys configuration change and this is all information that we can get in real time to help this operator figure out so can i snooze or do i really need to go deeper into this investigation for the payment service yeah i think thats a great use case because that come up a lot right in our customer who are doing real time transaction and they need to make sure that there no anomaly or they can stay ahead of a little bit of anomaly thats coming up it a lot of rich data thats out there but also talk a little bit about this go back to more of an ai ops kind of workflow to write once we get all this rich data were able to freeogit were able to present it to a customer in a more this could be an element of autonomous aspect versus assisted aspect can you talk a little bit about where doe autonomous or of ai agent could come in versus,Creating an agentic AI framework for observability
13,13_11,be an element of autonomous aspect versus assisted aspect can you talk a little bit about where doe autonomous or of ai agent could come in versus assisted yeah i think we want to give that control to the customer themselves so you can see this in sort of like different layer of autonomy the first layer maybe the most conservative is that the ai agent is just presenting a recommendation so it not really acting on it but it giving the operator enough information to say hey this is what this is my guidance kind of take it or leave it but a we get more complex and integrated with action that either agent can take on behalf of the user the user can also in their configuration set it to something less conservative so not only is the ai agent telling them what is the rationale for next step it also implementing those next step and you can see the most liberal would be it acting on your behalf and it just giving you a conclusion of what it did in the last sort of day or two and so with the,Creating an agentic AI framework for observability
13,13_12,the most liberal would be it acting on your behalf and it just giving you a conclusion of what it did in the last sort of day or two and so with the first release we definitely want to tread carefully we know ai agent are new people are cautious there fear of hallucination we really just want to summarize and give them the rationale for what is the conclusion that ha been made and then a we launch more more and more agent we feel a lot more comfortable in age two or 2026 we can sort of ladder up those capability awesome yeah that make sense all right so a we get towards the end of this podcast how are customer can keep up to date and even if they want to get involved in this new development what can they do yeah i would say that we are you know we have blog we have update from the sort of normal service now channel a were rolling out more and more ai agent across all of the use not just ai ops and item and definitely if you are interested in being a design partner we would love to,Creating an agentic AI framework for observability
13,13_13,more and more ai agent across all of the use not just ai ops and item and definitely if you are interested in being a design partner we would love to work with you to sort of figure out what is your use case and how we can build ai agent to solve your problem reduce mttr in your behalf awesome this wa just a kind of very snippet small snippet of what were working on and were going to bring you more of these kind of episode that you can get up to speed on also you can go to servicenowcom our main page is loaded with not a lot of new use case that we are working on youll get you up to speed and danika thank you for being here today and were going to get you back here soon when you have some agent out there working for our customer but yeah thanks a lot for being here thanks for everyone for listening in until the next episode bye for now thank you,Creating an agentic AI framework for observability
14,14_0,hello im kat finch and welcome to the latest episode of the service now uk knight executive circle podcast series within our podcast we speak to some of the industry most exciting innovator thought leader and senior executive all with the aim of giving you our listener the inspiration insight and market intelligence you need to help drive your organisation forward this week were speaking to gina gill the chief strategy officer for the cabinet officer central digital and data office welcome gina thank you very much im delighted to be here now in this role that youve been in for a few month you are focusing on the new government digital strategy and delivering of transformation i wa really keen and interested in what you were saying about building the strategy the building the foundation sorry for this digital future for government in your view whats critical to the foundation that youre building so i think that relates to the reason that i moved to the centre in the first place so there,Digital & AI transformation in the Public Sector
14,14_1,whats critical to the foundation that youre building so i think that relates to the reason that i moved to the centre in the first place so there were two reason that i moved the first wa i couldnt see where we were going a government digital and data so i couldnt see the vision that brings u all together were over 20000 people working across many different government department and then if you add health and local authority into that then that number get much much bigger and i couldnt get a sense of what were collectively trying to do so i felt like we were building some great digital service and isolation but actually not necessarily solving that endtoend user experience across different department across different service across different agency so that wa reason number one having that clarity of where were going and then number two wa thing that we have called system reform i hate the name but it thing that slow down or prevent digital delivery within department so if you speak to,Digital & AI transformation in the Public Sector
14,14_2,thing that we have called system reform i hate the name but it thing that slow down or prevent digital delivery within department so if you speak to a hundred colleague the list the kind of same thing that are frustrating and those are thing that i think the centre is best placed to resolve and ha to resolve and it thing like money and incentive so how we fund digital work which isnt really aligned to digital delivery and it doesnt help u to deliver in our way it is much more aligned to kind of big infrastructure not technology infrastructure but big infrastructure project and program and big waterfall program so thats an issue for people incentive i think is the other thing so i dont think we incentivise department to work together so how do we how might we resolve that so if youre having some interest in conversation with treasury about that and thinking about thing we might be able to do in that space and related to that is you know we talk about efficiency a lot but again we dont,Digital & AI transformation in the Public Sector
14,14_3,that and thinking about thing we might be able to do in that space and related to that is you know we talk about efficiency a lot but again we dont we talk about efficiency within kind of a department or an agency budget not across the system and lot of and i think lot of the efficiency that we need to create is across the system so you know think about justice the cost of recidivism is 18 billion pound a year that doesnt sit in an individual department budget right thats the cost to uk plc how do you get after that how do you create the incentive to get after that so thats money and incentive the second area from the u capability and i dont mean capability within digital and data colleague i think you know weve been weve made weve made quite a lot of really good inroad into that but more broadly i think there still a lack of understanding of what digital mean across the civil service and across senior leader in the civil service i think we still see it a a back office function we,Digital & AI transformation in the Public Sector
14,14_4,of what digital mean across the civil service and across senior leader in the civil service i think we still see it a a back office function we still see it a a cost space and we dont really see it a frontline delivery and a lot of it is now frontline delivery and so there something about how do we change how do we help to help people to like better understand digital and how it can enable a different way of delivering service and then last but not least is is how we buy thing and work with industry were still very and weve got lot of different framework we did gclide but we still predominantly work with the same really big supplier we dont we havent done a well a we would have wanted to i dont think in term of working with smaller with like smes with smaller supplier with people who might have new and innovative technology that might help to build better experience and i think there a real opportunity in that space a well and a real opportunity to think about how do we go from,Digital & AI transformation in the Public Sector
14,14_5,help to build better experience and i think there a real opportunity in that space a well and a real opportunity to think about how do we go from innovate like how do we go from kind of testing thing to then actually kind of full on delivery without running you know many many procurement process lengthy procurement process along the way definitely so it sound like part of your strategy when the initial stage is going to be a bit of an internal change management piece like so that kind of cultural mindset shift to thinking about how digital can align a lot of these different government department i think that share service the interoperability between all the piece really need to come together to overcome some of the legacy technology and the silo that exist is that going to be part of your strategy that youre trying to do so it would definitely be part of the strategy and i mean what were talking about is cultural change right and cultural change across an organisation a system that,Digital & AI transformation in the Public Sector
14,14_6,be part of the strategy and i mean what were talking about is cultural change right and cultural change across an organisation a system that ha been in place for a very long time so thats not fast and it not easy but i think we have to say a really clear picture of where were going we have to say i kind of what the next kind of three to five year will hold and then we have to talk about those kind of foundational piece and what were going to do to address those over that period a well so with the new government encouraging the notion of doing more with less and using technology to improve efficiency there is a real need to not just build that longer term digital strategy that is robust but remain agile and respond to the political the economical and technological change that are inevitable and that are happening a we speak yep look at it hard it hard and it hard in a system where we know that every five or so year well have a potentially a new government in a different direction so i,Digital & AI transformation in the Public Sector
14,14_7,hard it hard and it hard in a system where we know that every five or so year well have a potentially a new government in a different direction so i think we need to separate where were going long term and set out a clear long term vision and that ha to be something that is hard to argue with and so i think it ha to be grounded in service and public service and i think it ha to be grounded in the user experience that we wanted to create for member of the public and for business and so that could be thing like that could be thing like we dont want people to have to share their data same data with u all for an over again it could be thing like we want interaction to be simpler we want interaction to be seamless we dont want people to need to understand which department theyre interacting with or which service or form they need so i think you can set up that picture of if this is what we want it to look and feel like in the future and then work with each government to look at how you,Digital & AI transformation in the Public Sector
